95.531,50.836
94.833,50.51
94.592,50.421
93.653,50.105
93.243,49.98
92.714,49.842
91.776,49.605
91.154,49.449
90.837,49.377
89.898,49.154
88.964,48.918
88.959,48.917
88.02,48.673
87.082,48.402
87.036,48.388
86.143,48.109
85.429,47.857
85.204,47.777
84.265,47.4
84.099,47.327
83.327,46.961
83.013,46.796
82.388,46.432
82.127,46.265
81.449,45.764
81.412,45.735
80.839,45.204
80.51,44.818
80.391,44.673
80.046,44.143
79.795,43.612
79.622,43.082
79.571,42.829
79.514,42.551
79.462,42.02
79.462,41.49
79.507,40.959
79.571,40.569
79.594,40.429
79.719,39.898
79.888,39.367
80.108,38.837
80.391,38.306
80.51,38.124
80.746,37.776
81.192,37.245
81.449,36.995
81.762,36.714
82.388,36.25
82.49,36.184
83.327,35.715
83.459,35.653
84.265,35.316
84.858,35.122
85.204,35.017
86.143,34.801
87.082,34.657
87.832,34.592
88.02,34.576
88.959,34.554
89.875,34.592
0.0014638,93
91.693,35.653
91.776,35.671
92.714,35.95
93.314,36.184
93.653,36.331
94.373,36.714
94.592,36.848
95.153,37.245
95.531,37.56
95.765,37.776
96.254,38.306
96.469,38.583
96.658,38.837
96.996,39.367
97.286,39.898
97.408,40.15
97.543,40.429
97.775,40.959
97.988,41.49
98.186,42.02
98.347,42.479
98.373,42.551
98.553,43.082
98.72,43.612
98.874,44.143
99.011,44.673
99.132,45.204
99.235,45.735
99.286,46.079
99.316,46.265
99.375,46.796
99.41,47.327
99.42,47.857
99.395,48.388
99.298,48.918
99.286,48.954
98.347,49.413
97.408,49.37
96.469,49.28
95.531,49.176
94.592,49.062
93.653,48.939
93.524,48.918
92.714,48.806
91.776,48.661
90.837,48.498
90.281,48.388
89.898,48.316
88.959,48.113
88.02,47.88
87.939,47.857
87.082,47.617
86.185,47.327
86.143,47.313
85.204,46.958
84.828,46.796
84.265,46.536
83.749,46.265
83.327,46.017
82.895,45.735
82.388,45.344
82.22,45.204
81.699,44.673
81.449,44.347
81.3,44.143
81.008,43.612
80.807,43.082
80.683,42.551
80.626,42.02
80.626,41.49
80.678,40.959
80.778,40.429
80.927,39.898
81.13,39.367
81.393,38.837
81.449,38.745
81.731,38.306
82.162,37.776
82.388,37.547
82.72,37.245
83.327,36.791
83.447,36.714
84.265,36.267
84.456,36.184
85.204,35.892
86.035,35.653
86.143,35.624
87.082,35.449
88.02,35.35
88.959,35.323
89.898,35.366
90.837,35.481
91.693,35.653
0.0014638,27
105.26,53.694
104.92,53.882
103.98,54.108
103.04,54.065
102.1,53.8
101.89,53.694
101.16,53.215
101.1,53.163
100.68,52.633
100.39,52.102
100.22,51.64
100.2,51.571
100.16,51.041
100.22,50.725
100.43,50.51
101.16,50.373
102.09,50.51
102.1,50.512
103.04,50.776
103.76,51.041
103.98,51.126
104.8,51.571
104.92,51.654
105.4,52.102
105.72,52.633
105.71,53.163
105.26,53.694
0.0017077,79
90.106,36.184
90.837,36.294
91.776,36.528
92.308,36.714
92.714,36.874
93.446,37.245
93.653,37.366
94.238,37.776
94.592,38.07
94.843,38.306
95.32,38.837
95.531,39.115
95.709,39.367
96.029,39.898
96.304,40.429
96.469,40.793
96.543,40.959
96.752,41.49
96.937,42.02
97.101,42.551
97.243,43.082
97.361,43.612
97.408,43.909
97.447,44.143
97.494,44.673
97.492,45.204
97.422,45.735
97.408,45.787
97.248,46.265
96.908,46.796
96.469,47.187
96.225,47.327
95.531,47.596
94.592,47.77
93.653,47.828
92.714,47.816
91.776,47.753
90.837,47.649
89.898,47.507
88.959,47.328
88.955,47.327
88.02,47.105
87.082,46.839
86.953,46.796
86.143,46.513
85.537,46.265
85.204,46.117
84.465,45.735
84.265,45.617
83.649,45.204
83.327,44.944
83.024,44.673
82.554,44.143
82.388,43.894
82.212,43.612
81.978,43.082
81.833,42.551
81.765,42.02
81.764,41.49
81.825,40.959
81.944,40.429
82.121,39.898
82.362,39.367
82.388,39.321
82.686,38.837
83.102,38.306
83.327,38.073
83.655,37.776
84.265,37.322
84.392,37.245
85.204,36.824
85.483,36.714
86.143,36.485
87.082,36.262
87.664,36.184
88.02,36.139
88.959,36.105
89.898,36.155
90.106,36.184
0.0019517,67
91.075,37.245
91.776,37.476
92.422,37.776
92.714,37.933
93.264,38.306
93.653,38.621
93.881,38.837
94.351,39.367
94.592,39.693
94.73,39.898
95.031,40.429
95.285,40.959
95.5,41.49
95.531,41.581
95.672,42.02
95.808,42.551
95.908,43.082
95.963,43.612
95.962,44.143
95.887,44.673
95.708,45.204
95.531,45.504
95.352,45.735
94.67,46.265
94.592,46.308
93.653,46.631
92.714,46.781
92.379,46.796
91.776,46.818
91.225,46.796
90.837,46.78
89.898,46.678
88.959,46.519
88.02,46.306
87.88,46.265
87.082,46.021
86.322,45.735
86.143,45.66
85.235,45.204
85.204,45.186
84.457,44.673
84.265,44.511
83.884,44.143
83.467,43.612
83.327,43.362
83.184,43.082
83.013,42.551
82.932,42.02
82.931,41.49
83.003,40.959
83.144,40.429
83.327,39.971
83.359,39.898
83.671,39.367
84.077,38.837
84.265,38.639
84.642,38.306
85.204,37.903
85.432,37.776
86.143,37.44
86.743,37.245
87.082,37.148
88.02,36.992
88.959,36.946
89.898,37.007
90.837,37.175
91.075,37.245
0.0021957,53
91.087,38.306
91.776,38.623
92.113,38.837
92.714,39.293
92.794,39.367
93.265,39.898
93.649,40.429
93.653,40.435
93.924,40.959
94.143,41.49
94.308,42.02
94.417,42.551
94.463,43.082
94.43,43.612
94.289,44.143
93.994,44.673
93.653,45.032
93.412,45.204
92.714,45.535
91.883,45.735
91.776,45.754
90.837,45.812
89.898,45.77
89.646,45.735
88.959,45.635
88.02,45.414
87.375,45.204
87.082,45.098
86.183,44.673
86.143,44.651
85.415,44.143
85.204,43.956
84.881,43.612
84.521,43.082
84.292,42.551
84.265,42.423
84.192,42.02
84.191,41.49
84.265,41.035
84.28,40.959
84.475,40.429
84.77,39.898
85.171,39.367
85.204,39.333
85.802,38.837
86.143,38.609
86.783,38.306
87.082,38.187
88.02,37.969
88.959,37.902
89.898,37.982
90.837,38.208
91.087,38.306
0.0024396,37
90.292,39.367
90.837,39.591
91.296,39.898
91.776,40.298
91.892,40.429
92.261,40.959
92.531,41.49
92.704,42.02
92.714,42.105
92.759,42.551
92.714,43
92.703,43.082
92.456,43.612
91.939,44.143
91.776,44.247
90.837,44.564
89.898,44.638
88.959,44.537
88.02,44.293
87.657,44.143
87.082,43.853
86.736,43.612
86.169,43.082
86.143,43.045
85.877,42.551
85.74,42.02
85.743,41.49
85.879,40.959
86.143,40.433
86.146,40.429
86.683,39.898
87.082,39.606
87.629,39.367
88.02,39.231
88.959,39.125
89.898,39.234
90.292,39.367
